lsl_timestamp,ch1,ch2,ch3,ch4
753365.4360220081,-68.359375,-9.27734375,-17.578125,-36.1328125,140.13671875
753365.4397385324,-34.1796875,-31.73828125,-41.015625,-34.1796875,-247.0703125
753365.4434550568,3.90625,-27.83203125,-33.203125,-19.53125,-256.8359375
753365.4471715811,-19.04296875,-18.5546875,-31.25,-40.0390625,312.5
753365.4508881054,-54.19921875,-10.25390625,-26.85546875,-66.40625,306.15234375
753365.4546046298,-24.4140625,-6.8359375,-28.3203125,-47.36328125,-25.87890625
753365.4583211541,28.80859375,-25.87890625,-60.546875,-9.27734375,60.05859375
753365.4620376785,10.25390625,-26.3671875,-62.01171875,-9.27734375,260.7421875
753365.4725042266,-41.015625,0.0,-43.45703125,-29.78515625,-85.44921875
753365.4755171335,-30.2734375,-0.48828125,-11.71875,-31.25,-479.00390625
753365.4785300404,16.6015625,-4.8828125,2.44140625,-16.6015625,-299.31640625
753365.4815429472,28.80859375,1.46484375,6.8359375,4.8828125,408.69140625
753365.4845558541,-14.6484375,9.765625,-5.859375,-4.39453125,417.96875
753365.487568761,-38.57421875,-3.90625,-31.25,-26.85546875,-374.51171875
753365.4905816679,7.8125,-27.34375,-27.83203125,-19.53125,-293.45703125
753365.4935945747,8.7890625,-24.4140625,-40.52734375,-20.5078125,95.21484375
753365.4966074816,-39.0625,-6.34765625,-60.05859375,-26.3671875,-179.19921875
753365.4996203885,-65.91796875,-17.08984375,-41.015625,-32.2265625,-317.87109375
753365.5026332954,-23.4375,-22.94921875,-20.01953125,-24.4140625,81.0546875
753365.5056462022,14.6484375,-23.92578125,-38.0859375,-21.97265625,610.3515625
753365.5086591091,-26.3671875,-41.50390625,-42.96875,-43.9453125,355.95703125
753365.511672016,-63.4765625,-30.76171875,-29.78515625,-55.6640625,-363.76953125
753365.5146849229,-30.76171875,-23.4375,-62.98828125,-32.71484375,-145.99609375
753365.5176978298,18.06640625,-32.2265625,-61.5234375,-4.39453125,-182.6171875
753365.5207107366,-2.9296875,-29.78515625,-18.5546875,-22.4609375,-262.20703125
753365.5237236435,-58.10546875,-25.87890625,-14.6484375,-56.640625,-342.7734375
753365.5267365504,-60.05859375,-29.296875,-18.5546875,-62.98828125,-156.73828125
753365.5297494573,-12.6953125,-23.4375,-16.6015625,-44.43359375,-32.2265625
753365.5425599767,13.18359375,-10.25390625,-21.484375,-29.296875,-204.58984375
753365.5462638146,-27.34375,-6.8359375,-34.1796875,-33.69140625,-113.28125
753365.5499676524,-51.26953125,-24.90234375,-52.24609375,-34.1796875,218.26171875
753365.5536714903,0.48828125,-35.15625,-65.4296875,-20.01953125,328.125
753365.5573753281,27.83203125,-38.0859375,-46.875,-20.99609375,-186.03515625
753365.561079166,-22.4609375,-43.9453125,-28.3203125,-44.43359375,-59.08203125
753365.5647830039,-50.78125,-23.92578125,-52.24609375,-47.36328125,2.44140625
753365.5684868417,-21.484375,-22.4609375,-66.40625,-37.109375,-354.4921875
753365.5721906796,19.04296875,-23.4375,-29.78515625,-27.34375,-437.5
753365.5758945175,-8.30078125,-10.7421875,-2.9296875,-25.87890625,-376.46484375
753365.5795983553,-75.1953125,-19.53125,-13.18359375,-53.7109375,-453.61328125
753365.5833021932,-49.31640625,-14.16015625,-20.99609375,-53.22265625,-417.96875
753365.5870060311,3.90625,-19.04296875,-20.5078125,-16.11328125,-301.26953125
753365.5907098689,1.953125,-32.2265625,-15.625,-6.34765625,-63.4765625
753365.5944137068,-35.15625,-35.15625,-27.83203125,-16.11328125,497.55859375
753365.5981175447,-49.31640625,-46.875,-32.71484375,-26.3671875,662.109375
753365.6018213825,3.90625,-33.69140625,-18.5546875,-19.53125,-20.5078125
753365.6055252204,18.06640625,-5.37109375,-6.8359375,-5.859375,66.89453125
753365.6092290583,-39.55078125,-0.48828125,-9.27734375,-25.87890625,256.8359375
753365.6129328961,-67.3828125,-22.94921875,-25.87890625,-41.50390625,-225.09765625
753365.6314983539,-13.18359375,-24.4140625,-27.34375,-20.5078125,-456.54296875
753365.6362919959,23.92578125,-16.6015625,-29.296875,-3.90625,-350.5859375
753365.6410856378,-16.11328125,-18.5546875,-34.66796875,-7.8125,-246.09375
753365.6458792798,-65.91796875,-29.296875,-42.96875,-41.015625,-390.13671875
753365.6506729218,-39.55078125,-29.296875,-29.296875,-38.57421875,-404.296875
753365.6554665638,0.9765625,-26.85546875,-19.04296875,-18.06640625,-17.578125
753365.6602602057,-29.78515625,-31.25,-21.484375,-35.15625,200.68359375
753365.6650538477,-72.265625,-41.50390625,-20.01953125,-48.33984375,-291.015625
753365.6698474897,-59.5703125,-49.31640625,-17.578125,-53.22265625,-498.046875
753365.6746411317,-4.8828125,-35.15625,-6.34765625,-29.296875,251.953125
753365.6794347736,-9.765625,-26.85546875,-15.13671875,-13.671875,540.0390625
753365.6842284156,-73.2421875,-20.01953125,-26.85546875,-52.24609375,-444.82421875
753365.6890220576,-81.0546875,-23.92578125,-23.4375,-60.05859375,-474.609375
753365.6938156995,-20.99609375,-24.4140625,-39.55078125,-20.01953125,-99.609375
753365.6986093415,5.37109375,-16.6015625,-49.31640625,5.859375,-277.34375
753365.7034029835,-37.59765625,-23.92578125,-35.64453125,-13.671875,-144.53125
753365.7081966255,-65.91796875,-28.80859375,-33.69140625,-27.34375,44.921875
753365.7129902674,-27.34375,-44.43359375,-16.6015625,-10.25390625,276.85546875
753365.7177839094,-1.46484375,-59.5703125,-22.94921875,-11.71875,307.12890625
753365.7225775514,-36.1328125,-35.64453125,-28.80859375,-34.66796875,-161.62109375
753365.709595498,-72.265625,-19.53125,-5.37109375,-38.57421875,-318.84765625
753365.7122366929,-39.0625,-22.94921875,-23.92578125,-25.390625,-1.46484375
753365.7148778877,18.5546875,-14.6484375,-30.2734375,-14.16015625,-368.65234375
753365.7175190826,-13.671875,-28.3203125,-8.7890625,-23.4375,-527.34375
753365.7201602774,-89.35546875,-38.0859375,1.46484375,-60.05859375,-49.8046875
753365.7228014723,-60.546875,-24.4140625,2.44140625,-42.96875,298.828125
753365.7254426671,-4.39453125,-26.3671875,-18.5546875,-13.18359375,-134.765625
753365.728083862,-14.6484375,-30.76171875,-19.04296875,-16.11328125,-195.3125
753365.7307250568,-69.82421875,-28.80859375,-6.34765625,-29.78515625,20.99609375
753365.7333662517,-90.33203125,-34.1796875,-8.7890625,-51.26953125,-26.85546875
753365.7360074465,-31.25,-41.015625,-14.6484375,-42.96875,-187.01171875
753365.7386486414,-8.30078125,-45.8984375,-20.01953125,-23.4375,-208.0078125
753365.7412898362,-65.4296875,-43.9453125,-21.97265625,-30.76171875,333.49609375
753365.7439310311,-80.078125,-37.59765625,-18.06640625,-20.99609375,214.84375
753365.7465722259,-22.4609375,-36.1328125,-23.4375,5.859375,-267.08984375
753365.7492134208,11.23046875,-39.55078125,-12.20703125,10.25390625,-24.4140625
753365.7518546156,-15.625,-34.1796875,-10.25390625,-6.34765625,-196.2890625
753365.7544958105,-54.6875,-32.71484375,-24.4140625,-12.20703125,-495.60546875
753365.7571370053,-20.99609375,-24.90234375,-11.23046875,1.953125,-315.4296875
753365.7597782002,16.11328125,-25.87890625,-17.08984375,5.859375,14.16015625
753365.7840499432,-8.30078125,-32.2265625,-15.625,5.37109375,353.515625
753365.7878933391,-49.8046875,-31.25,-4.39453125,-15.13671875,298.33984375
753365.7917367349,-46.38671875,-41.015625,-42.96875,-34.1796875,-39.55078125
753365.7955801308,6.34765625,-38.57421875,-37.109375,-8.30078125,-31.25
753365.7994235266,0.9765625,-45.41015625,-22.94921875,-1.46484375,580.078125
753365.8032669225,-55.6640625,-49.8046875,-29.78515625,-32.71484375,264.16015625
753365.8071103183,-69.82421875,-46.38671875,-4.39453125,-41.015625,-373.046875
753365.8109537142,-22.4609375,-33.203125,10.7421875,-28.3203125,70.3125
753365.81479711,-7.32421875,-9.27734375,2.44140625,-34.66796875,180.17578125
753365.8186405059,-49.8046875,-12.20703125,-8.7890625,-38.0859375,-97.16796875
753365.8224839017,-69.3359375,-19.04296875,-20.01953125,-43.9453125,-135.25390625
753365.8263272976,-21.484375,-19.53125,-34.1796875,-26.85546875,11.23046875
753365.8301706935,19.53125,-12.6953125,-15.625,-21.484375,30.76171875
753365.8340140893,-28.3203125,-21.484375,-8.30078125,-50.29296875,85.9375
753365.8378574852,-55.17578125,-45.8984375,-24.90234375,-39.0625,182.12890625
753365.841700881,-13.671875,-53.7109375,-30.76171875,-0.48828125,398.4375
753365.8455442769,20.01953125,-33.203125,-8.30078125,4.39453125,473.14453125
753365.8493876727,4.8828125,-22.4609375,11.71875,-34.1796875,-128.90625
753365.8532310686,-59.5703125,-31.25,-3.90625,-63.4765625,-188.96484375
753365.8570744644,-70.3125,-34.1796875,-23.4375,-46.38671875,-38.57421875
753365.8711630327,-7.8125,-35.15625,-16.11328125,-23.92578125,-106.4453125
753365.8758515975,7.8125,-21.484375,1.953125,-24.4140625,-323.73046875
753365.8805401623,-41.015625,-12.20703125,-5.37109375,-32.71484375,-321.2890625
753365.8852287271,-69.3359375,-11.23046875,-34.66796875,-36.62109375,9.765625
753365.8899172919,-28.80859375,-5.37109375,-47.8515625,-28.80859375,94.23828125
753365.8946058567,-3.90625,-24.4140625,-38.0859375,-23.92578125,135.7421875
753365.8992944215,-52.734375,-54.19921875,-28.3203125,-49.8046875,460.9375
753365.9039829863,-84.47265625,-54.19921875,-17.578125,-59.08203125,702.1484375
753365.9086715512,-39.55078125,-49.31640625,-4.39453125,-39.0625,125.48828125
753365.913360116,2.9296875,-50.29296875,-4.8828125,-22.4609375,-333.0078125
753365.9180486808,-29.296875,-51.26953125,-18.5546875,-24.4140625,68.84765625
753365.9227372456,-61.03515625,-35.15625,-24.4140625,-21.97265625,612.79296875
753365.9274258104,-39.0625,-21.484375,-29.296875,-17.578125,299.31640625
753365.9321143752,2.44140625,-28.3203125,-34.1796875,-20.01953125,-346.19140625
753365.93680294,0.9765625,-19.04296875,-15.13671875,-16.6015625,-310.05859375
753365.9414915048,-48.33984375,-14.6484375,-5.859375,-34.1796875,-161.1328125
753365.9461800696,-72.265625,-28.3203125,-13.671875,-61.03515625,43.9453125
753365.9508686344,-21.484375,-32.71484375,-15.625,-47.36328125,142.08984375
753365.9555571992,-3.41796875,-30.2734375,-28.3203125,-23.92578125,542.48046875
753365.960245764,-60.546875,-30.2734375,-24.90234375,-39.0625,580.078125
753365.9331297398,-82.03125,-29.296875,-23.4375,-51.7578125,-340.8203125
753365.9367643769,-28.80859375,-35.15625,-50.29296875,-24.4140625,-338.37890625
753365.940399014,2.9296875,-41.9921875,-65.91796875,-9.765625,99.609375
753365.9440336511,-39.55078125,-26.85546875,-38.57421875,-27.34375,-206.0546875
753365.9476682883,-69.82421875,-14.6484375,0.48828125,-43.45703125,-605.95703125
753365.9513029254,-34.66796875,-18.5546875,14.16015625,-34.1796875,-330.56640625
753365.9549375625,-1.953125,-36.62109375,9.765625,-26.85546875,124.0234375
753365.9585721996,-27.83203125,-42.48046875,-2.9296875,-36.1328125,268.5546875
753365.9622068367,-64.94140625,-23.4375,-11.23046875,-39.55078125,-1.46484375
753365.9658414738,-59.5703125,-18.5546875,-19.04296875,-39.0625,-9.765625
753365.9694761109,-11.71875,-30.2734375,-19.53125,-22.4609375,757.32421875
753365.973110748,-18.5546875,-36.62109375,-33.203125,-26.85546875,853.02734375
753365.9767453851,-74.70703125,-46.38671875,-45.8984375,-42.48046875,65.91796875
753365.9803800222,-68.359375,-41.9921875,-27.34375,-41.9921875,-107.421875
753365.9840146593,-21.97265625,-25.390625,-19.53125,-43.45703125,-53.22265625
753365.9876492964,-4.39453125,-15.625,-13.671875,-36.62109375,-298.33984375
753365.9912839335,-48.828125,-14.6484375,-8.30078125,-42.48046875,-273.92578125
753365.9949185706,-81.0546875,-14.16015625,-11.23046875,-49.31640625,-98.14453125
753365.9985532077,-45.41015625,-20.99609375,-15.625,-42.48046875,-83.0078125
753366.0021878448,-13.18359375,-37.59765625,-40.0390625,-41.015625,202.63671875
753366.0210996947,-45.41015625,-36.62109375,-60.05859375,-39.0625,37.59765625
753366.0251574067,-86.42578125,-31.73828125,-21.97265625,-35.15625,6.8359375
753366.0292151187,-50.78125,-29.296875,13.671875,-20.5078125,461.42578125
753366.0332728308,3.41796875,-29.78515625,13.18359375,-25.87890625,306.15234375
753366.0373305428,-19.53125,-26.3671875,-0.48828125,-43.9453125,-169.921875
753366.0413882548,-62.5,-20.01953125,-16.6015625,-40.0390625,-40.0390625
753366.0454459669,-49.31640625,-29.296875,-18.5546875,-33.69140625,-23.4375
753366.0495036789,-6.34765625,-47.8515625,-29.296875,-26.85546875,-324.21875
753366.053561391,-6.8359375,-28.80859375,-34.1796875,-19.04296875,-132.8125
753366.057619103,-51.7578125,-8.7890625,-20.5078125,-21.484375,-74.21875
753366.061676815,-63.96484375,-11.23046875,-11.71875,-29.78515625,-321.2890625
753366.0657345271,-26.85546875,-22.4609375,-25.87890625,-32.71484375,-117.1875
753366.0697922391,2.9296875,-27.34375,-18.5546875,-20.5078125,230.46875
753366.0738499511,-42.48046875,-25.390625,-24.90234375,-19.53125,729.4921875
753366.0779076632,-71.2890625,-28.3203125,-61.03515625,-29.296875,519.04296875
753366.0819653752,-20.01953125,-27.83203125,-60.546875,-9.765625,-11.71875
753366.0860230873,10.7421875,-28.80859375,-8.7890625,2.44140625,150.87890625
753366.0900807993,-32.71484375,-10.7421875,24.90234375,-5.37109375,275.390625
753366.0941385113,-86.42578125,-9.765625,19.04296875,-39.0625,-170.41015625
753366.0981962234,-61.03515625,-15.13671875,11.71875,-41.9921875,-284.1796875
753366.0968318554,-14.16015625,-17.578125,-20.99609375,-22.4609375,78.61328125
753366.100726861,-26.3671875,-19.04296875,-32.2265625,-22.94921875,95.703125
753366.1046218667,-72.265625,-20.5078125,-25.87890625,-29.296875,-180.6640625
753366.1085168724,-66.40625,-28.80859375,-31.25,-35.15625,-256.8359375
753366.1124118781,-8.30078125,-29.78515625,-10.7421875,-17.578125,34.66796875
753366.1163068837,-8.7890625,-27.34375,-11.23046875,-9.765625,7.32421875
753366.1202018894,-72.75390625,-34.66796875,-44.921875,-36.1328125,41.9921875
753366.1240968951,-88.8671875,-37.109375,-45.8984375,-53.22265625,-67.87109375
753366.1279919008,-27.34375,-22.94921875,-7.8125,-24.4140625,194.82421875
753366.1318869065,-3.41796875,-13.671875,-0.9765625,-8.30078125,552.734375
753366.1357819121,-41.9921875,-28.3203125,-2.9296875,-31.73828125,-158.203125
753366.1396769178,-60.05859375,-31.73828125,6.34765625,-30.76171875,-411.62109375
753366.1435719235,-14.16015625,-21.484375,-5.859375,-8.30078125,-187.98828125
753366.1474669292,23.4375,-11.71875,-10.7421875,-2.44140625,-68.359375
753366.1513619348,-17.578125,-9.27734375,-30.2734375,-14.6484375,-58.10546875
753366.1552569405,-59.08203125,-22.4609375,-41.015625,-21.484375,-53.22265625
753366.1591519462,-36.1328125,-31.25,-26.3671875,-18.5546875,76.171875
753366.1630469519,9.27734375,-36.62109375,-29.296875,-12.6953125,155.76171875
753366.1669419575,4.39453125,-24.4140625,-60.546875,-12.6953125,245.1171875
753366.1708369632,-62.5,-20.99609375,-62.5,-42.48046875,220.21484375
753366.1724272304,-79.58984375,-26.85546875,0.0,-41.015625,672.8515625
753366.1759732629,-21.97265625,-30.2734375,10.7421875,-27.34375,551.7578125
753366.1795192953,-7.8125,-35.64453125,-3.41796875,-28.3203125,-76.171875
753366.1830653278,-53.22265625,-24.4140625,-25.390625,-21.484375,171.875
753366.1866113603,-82.03125,-24.90234375,-43.9453125,-28.80859375,196.77734375
753366.1901573928,-36.62109375,-24.4140625,-10.25390625,-35.15625,-172.8515625
753366.1937034252,-1.953125,-31.25,4.8828125,-26.85546875,-236.328125
753366.1972494577,-40.52734375,-30.76171875,-11.71875,-30.2734375,-164.55078125
753366.2007954902,-69.3359375,-10.7421875,-13.671875,-46.38671875,-103.02734375
753366.2043415227,-41.9921875,-19.53125,-11.71875,-38.0859375,0.48828125
753366.2078875551,6.8359375,-30.76171875,-16.6015625,-16.11328125,259.27734375
753366.2114335876,-9.27734375,-18.5546875,-28.80859375,-13.18359375,505.37109375
753366.2149796201,-66.40625,-12.20703125,-31.73828125,-25.390625,377.44140625
753366.2185256525,-54.6875,-13.18359375,-41.015625,-35.64453125,-222.16796875
753366.222071685,-0.48828125,-21.484375,-41.9921875,-20.01953125,-146.97265625
753366.2256177175,5.37109375,-23.4375,-18.06640625,-7.8125,252.44140625
753366.22916375,-49.31640625,-10.25390625,-2.44140625,-21.484375,149.90234375
753366.2327097824,-71.2890625,-19.04296875,-0.48828125,-38.57421875,-138.671875
753366.2362558149,-36.62109375,-30.2734375,-5.859375,-38.57421875,-99.12109375
753366.2398018474,-25.390625,-34.66796875,-11.23046875,-38.57421875,266.11328125
753366.2675003939,-61.5234375,-38.0859375,-15.625,-47.36328125,105.95703125
753366.2705381827,-74.70703125,-39.55078125,-13.671875,-46.38671875,-71.77734375
753366.2735759715,-37.109375,-33.203125,-6.8359375,-29.296875,354.4921875
753366.2766137603,-14.16015625,-25.390625,-13.671875,-35.64453125,615.72265625
753366.2796515491,-56.640625,-27.34375,-35.15625,-51.7578125,108.3984375
753366.2826893379,-90.8203125,-27.83203125,-36.62109375,-54.6875,-289.0625
753366.2857271266,-57.6171875,-34.66796875,-15.13671875,-39.0625,88.8671875
753366.2887649154,-17.578125,-40.52734375,-25.390625,-17.578125,518.5546875
753366.2918027042,-9.765625,-36.62109375,-33.69140625,-14.6484375,213.8671875
753366.294840493,-40.0390625,-42.48046875,-15.13671875,-24.90234375,69.82421875
753366.2978782818,-58.10546875,-39.55078125,-20.99609375,-39.0625,302.734375
753366.3009160706,-17.578125,-21.97265625,-18.5546875,-25.87890625,298.33984375
753366.3039538594,-1.46484375,-2.44140625,-3.90625,-14.6484375,-20.01953125
753366.3069916482,-49.8046875,-9.27734375,-22.94921875,-20.5078125,7.32421875
753366.310029437,-65.91796875,-22.94921875,-27.83203125,-13.18359375,580.078125
753366.3130672257,-14.16015625,-20.99609375,0.48828125,-10.7421875,759.27734375
753366.3161050145,16.6015625,-24.90234375,10.25390625,-19.04296875,9.765625
753366.3191428033,-38.57421875,-24.4140625,-11.71875,-34.66796875,-229.00390625
753366.3221805921,-78.125,-20.01953125,-30.76171875,-47.36328125,-142.578125
753366.3252183809,-30.2734375,-35.64453125,-29.78515625,-33.69140625,-150.390625
753366.3242735643,5.859375,-46.875,-13.671875,-18.5546875,-180.6640625
753366.3280752536,-22.94921875,-25.390625,-11.23046875,-31.25,-83.0078125
753366.331876943,-80.56640625,-17.08984375,-24.90234375,-50.78125,-56.15234375
753366.3356786324,-67.3828125,-24.90234375,-26.3671875,-46.38671875,-6.8359375
753366.3394803217,-25.390625,-28.3203125,-41.9921875,-47.36328125,114.74609375
753366.3432820111,-42.48046875,-37.109375,-41.9921875,-42.96875,206.54296875
